PrName,Out.SubInd,N.Obs,N.Studies,vote_mean,variable,value,direction
Agroforestry+Intercropping+Reduced Tillage,Gross Revenue,2,1,1.5,posC_negT,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Tillage,Gross Revenue,2,1,-0.5,posC_negT,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-1,posC_negT,0,negative
Agroforestry+Reduced Fert,Gross Revenue,2,1,-1,posC_negT,0,negative
Intercropping+Reduced Tillage,Cost,6,2,0.625,posC_negT,0,negative
Agroforestry+Intercropping+Reduced Tillage,Cost,2,1,1,posC_negT,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Cost,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Cost,2,1,1,posC_negT,0,negative
Agroforestry+Reduced Tillage,Cost,2,1,-1,posC_negT,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Cost,2,1,-1,posC_negT,0,negative
Intercropping+Reduced Tillage,Profit,6,2,1.375,posC_negT,0,negative
Agroforestry+Intercropping+Reduced Tillage,Profit,2,1,1.5,posC_negT,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Profit,2,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Profit,2,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Tillage,Profit,2,1,0,posC_negT,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Profit,2,1,-1.5,posC_negT,0,negative
Organic Fert+Residue/Mulch,Gross Revenue,1,1,1,posC_negT,0,negative
Organic Fert+Reduced Tillage,Gross Revenue,7,2,0.571428571428571,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,posC_negT,0,negative
Organic Fert+Residue/Mulch,Cost,1,1,1,posC_negT,0,negative
Organic Fert+Reduced Tillage,Cost,7,2,0,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Cost,1,1,1,posC_negT,0,negative
Reduced Fert+Organic Fert,Benefit Cost Ratio,51,8,0.337096774193548,posC_negT,0,negative
Controlled Release Fert,Gross Revenue,4,1,0,posC_negT,0,negative
Controlled Release Fert+Reduced Fert,Gross Revenue,2,1,0,posC_negT,0,negative
Controlled Release Fert,Cost,4,1,0,posC_negT,0,negative
Controlled Release Fert+Reduced Fert,Cost,2,1,0,posC_negT,0,negative
Biochar,Benefit Cost Ratio,86,9,-0.604166666666667,posC_negT,0,negative
Biochar+Reduced Fert,Benefit Cost Ratio,45,4,-0.5625,posC_negT,0,negative
Agroforestry,Net Present Value,53,3,-0.286981481481482,posC_negT,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Cost,1,1,0,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Cost,5,2,-0.5,posC_negT,0,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Profit,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Profit,5,2,0.125,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Gross Revenue,1,1,2,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Profit,7,1,1.42871428571429,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-0.5,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Cost,2,1,0,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Cost,1,1,-1,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Profit,2,1,-1,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Profit,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Tillage,Gross Revenue,1,1,-1,posC_negT,0,negative
Cover Crops+Reduced Tillage,Cost,1,1,0,posC_negT,0,negative
Cover Crops+Reduced Tillage,Profit,1,1,-1,posC_negT,0,negative
Reduced Erosion+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Profit,2,1,0.375,posC_negT,0,negative
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Profit,3,1,-0.153846153846154,posC_negT,0,negative
Residue/Mulch,Labour Cost,5,2,1.5,posC_negT,0,negative
Reduced Tillage+Rotation,Net Present Value,2,1,2,posC_negT,0,negative
Reduced Tillage+Rotation,Internal Rate of Return,2,1,2,posC_negT,0,negative
Intercropping+Reduced Tillage,Net Present Value,3,1,1.66666666666667,posC_negT,0,negative
Intercropping+Reduced Tillage,Internal Rate of Return,3,1,1.66666666666667,posC_negT,0,negative
Intercropping+Reduced Tillage,Payback Period,3,1,2,posC_negT,0,negative
Reduced Tillage+Rotation,Payback Period,2,1,2,posC_negT,0,negative
Intercropping+Reduced Tillage+Rotation,Net Present Value,1,1,1.001,posC_negT,0,negative
Rotation,Net Present Value,2,1,1.5005,posC_negT,0,negative
Intercropping+Reduced Tillage+Rotation,Internal Rate of Return,1,1,2,posC_negT,0,negative
Rotation,Internal Rate of Return,2,1,2,posC_negT,0,negative
Intercropping+Reduced Tillage+Rotation,Payback Period,1,1,2,posC_negT,0,negative
Rotation,Payback Period,2,1,2,posC_negT,0,negative
Intercropping+Organic Fert+Reduced Tillage,Net Present Value,1,1,2,posC_negT,0,negative
Intercropping+Organic Fert+Reduced Tillage,Internal Rate of Return,1,1,2,posC_negT,0,negative
Intercropping+Organic Fert+Reduced Tillage,Payback Period,1,1,2,posC_negT,0,negative
Residue/Mulch+Rotation,Gross Revenue,2,1,0,posC_negT,0,negative
Residue/Mulch+Rotation,Cost,6,2,0.5,posC_negT,0,negative
Reduced Tillage,Fixed Cost,4,1,0,posC_negT,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Cost,4,1,0.25,posC_negT,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Gross Revenue,4,1,1.5,posC_negT,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Profit,10,2,0.424242424242424,posC_negT,0,negative
Cover Crops,Return on Investment,2,1,1,posC_negT,0,negative
Reduced Fert,Net Present Value,6,1,-0.499666666666667,posC_negT,0,negative
Intercropping,Net Present Value,1,1,1.001,posC_negT,0,negative
"",Benefit Cost Ratio,10,3,0.722222222222222,posC_negT,0,negative
"",Net Present Value,1,1,2,posC_negT,0,negative
Reduced Irrigation,Labour Cost,1,1,-2,posC_negT,0,negative
Reduced Fert,Marginal Rate of Return,4,2,1.23809523809524,posC_negT,0,negative
Reduced Fert,Labour Cost,12,1,0.916666666666667,posC_negT,0,negative
Residue/Mulch,Return to Labour,2,1,-0.5005,posC_negT,1,negative
Organic Fert,Return to Labour,2,1,-1.0005,posC_negT,1,negative
Reduced Fert,Return to Labour,4,1,0.5,posC_negT,0,negative
Reduced Fert+Intercropping,Gross Revenue,2,1,2,posC_negT,0,negative
Reduced Fert+Intercropping,Cost,2,1,-1,posC_negT,0,negative
Reduced Fert+Intercropping,Profit,2,1,0.5,posC_negT,0,negative
Reduced Fert+Intercropping,Benefit Cost Ratio,4,1,1.5,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Revenue,8,1,-1.375,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Profit,8,1,-1.75,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Cost,8,1,0,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Cost,4,1,-1,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Cost,8,1,0,posC_negT,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Profit,4,1,-1,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Profit,8,1,2,posC_negT,0,negative
Agroforestry,Present Value of Benefit,2,1,2,posC_negT,0,negative
Agroforestry,Present Value of Cost,2,1,1,posC_negT,0,negative
Reduced Fert+Residue/Mulch,Cost,16,3,-0.5,posC_negT,0,negative
Reduced Fert+Residue/Mulch,Gross Revenue,16,3,-0.391666666666667,posC_negT,0,negative
Reduced Erosion+Reduced Fert,Cost,3,1,-0.333333333333333,posC_negT,0,negative
Reduced Erosion+Reduced Fert,Gross Revenue,3,1,0.666666666666667,posC_negT,0,negative
Reduced Erosion+Reduced Fert,Benefit Cost Ratio,6,1,1,posC_negT,0,negative
Reduced Erosion+Reduced Fert,Profit,3,1,1,posC_negT,0,negative
Reduced Erosion+Residue/Mulch,Cost,6,1,1.33333333333333,posC_negT,0,negative
Reduced Erosion+Residue/Mulch,Profit,6,1,1,posC_negT,0,negative
Organic Fert,Marginal Rate of Return,6,1,0.667333333333333,posC_negT,0,negative
Reduced Fert+Organic Fert,Marginal Rate of Return,5,1,0.4004,posC_negT,0,negative
Organic Fert+Reduced Tillage,Profit,7,2,0.571428571428571,posC_negT,0,negative
Organic Fert+Reduced Tillage,Benefit Cost Ratio,13,2,0.571428571428571,posC_negT,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio,25,3,1.11818181818182,posC_negT,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Cost,1,1,0,posC_negT,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Gross Revenue,1,1,0,posC_negT,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Profit,1,1,0,posC_negT,0,negative
Reduced Fert+Residue/Mulch,Benefit Cost Ratio,24,3,-0.15,posC_negT,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Benefit Cost Ratio,2,1,0,posC_negT,0,negative
Biochar+Reduced Fert+Intercropping,Benefit Cost Ratio,18,1,0.166666666666667,posC_negT,0,negative
Biochar+Organic Fert,Cost,20,1,1.65,posC_negT,0,negative
Biochar+Organic Fert,Gross Revenue,20,1,2,posC_negT,0,negative
Biochar+Organic Fert,Benefit Cost Ratio,40,1,1.875,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Profit,2,2,1,posC_negT,0,negative
Intercropping+Organic Fert+Reduced Tillage+Residue/Mulch,Profit,2,1,1.5,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch+Rotation,Profit,2,1,1.5,posC_negT,0,negative
Intercropping+Organic Fert,Profit,2,1,2,posC_negT,0,negative
Organic Fert+Rotation,Profit,2,1,2,posC_negT,0,negative
Intercropping+Rotation,Benefit Cost Ratio,12,3,0.8,posC_negT,0,negative
Cover Crops,Labour Cost,5,1,-0.2,posC_negT,0,negative
Cover Crops,Internal Rate of Return,5,1,1.001,posC_negT,0,negative
Cover Crops,Net Present Value,5,1,1.001,posC_negT,0,negative
Controlled Release Fert+Reduced Tillage,Cost,2,1,-0.5,posC_negT,0,negative
Organic Fert+Residue/Mulch,Profit,1,1,1,posC_negT,0,negative
Controlled Release Fert+Reduced Fert,Profit,2,1,0,posC_negT,0,negative
Biochar+Organic Fert,Profit,20,1,2,posC_negT,0,negative
Reduced Erosion+Reduced Tillage,Benefit Cost Ratio,6,1,1.5,posC_negT,0,negative
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Benefit Cost Ratio,2,1,-0.5,posC_negT,0,negative
Agroforestry+Reduced Irrigation,Benefit Cost Ratio,4,1,2,posC_negT,0,negative
Reduced Erosion+Organic Fert,Benefit Cost Ratio,1,1,-1,posC_negT,0,negative
Cover Crops+Reduced Erosion+Intercropping+Rotation,Benefit Cost Ratio,1,1,-1,posC_negT,0,negative
Cover Crops+IPM+Residue/Mulch,Benefit Cost Ratio,1,1,-1,posC_negT,0,negative
Intercropping+Reduced Tillage,Benefit Cost Ratio,6,2,1.25,posC_negT,0,negative
Agroforestry+Intercropping+Reduced Tillage,Benefit Cost Ratio,2,1,1,posC_negT,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio,2,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio,2,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Tillage,Benefit Cost Ratio,2,1,0.5,posC_negT,0,negative
Agroforestry+Reduced Fert+Reduced Tillage,Benefit Cost Ratio,2,1,-0.5,posC_negT,0,negative
Agroforestry+Reduced Fert,Benefit Cost Ratio,2,1,-1,posC_negT,0,negative
Organic Fert+Residue/Mulch,Benefit Cost Ratio,1,1,0,posC_negT,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio,1,1,1,posC_negT,0,negative
Controlled Release Fert,Benefit Cost Ratio,4,1,0,posC_negT,0,negative
Controlled Release Fert+Reduced Fert,Benefit Cost Ratio,2,1,0,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Benefit Cost Ratio,2,1,-0.5,posC_negT,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio,1,1,1,posC_negT,0,negative
Cover Crops+Reduced Tillage,Benefit Cost Ratio,1,1,-1,posC_negT,0,negative
Residue/Mulch+Rotation,Benefit Cost Ratio,2,1,0,posC_negT,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio,4,1,1.75,posC_negT,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Benefit Cost Ratio,8,1,-1.375,posC_negT,0,negative
All Nbs,Cost,1605,158,0.451993228502717,posC_negT,0,negative
All Nbs,Profit,2195,182,0.483345336179548,posC_negT,58,negative
All Nbs,Gross Revenue,1442,138,0.532112617288316,posC_negT,0,negative
All Nbs,Labour Cost,59,11,0.053030303030303,posC_negT,0,negative
All Nbs,Benefit Cost Ratio,1856,138,-0.0565988996793756,posC_negT,2,negative
All Nbs,Returns to Labour,99,1,1.18181818181818,posC_negT,0,negative
All Nbs,Labour Cost per Asset,19,2,1.5,posC_negT,0,negative
All Nbs,Marginal Rate of Return,24,4,0.415730769230769,posC_negT,0,negative
All Nbs,Present Value of Benefit,4,2,2,posC_negT,0,negative
All Nbs,Present Value of Cost,4,2,0.2,posC_negT,0,negative
All Nbs,Net Present Value,77,7,0.916485303617571,posC_negT,0,negative
All Nbs,Return on Investment,4,2,1.57142857142857,posC_negT,0,negative
All Nbs,Internal Rate of Return,14,2,1.06442063492063,posC_negT,0,negative
All Nbs,Payback Period,9,1,2,posC_negT,0,negative
All Nbs,Fixed Cost,4,1,0,posC_negT,0,negative
All Nbs,Return to Labour,8,1,-0.12525,posC_negT,2,negative
