Code,Country,Location,Year_start,Year_end,Practice,Economic Outcome,Units,xrat_obs,xrat_2015,cpi_obs,cpi_2015,ppp_2015,MeanT,MeanC,MeanT_local,MeanC_local,MeanT_local_2015,MeanC_local_2015,MeanT_2015_usd,MeanC_2015_usd,MeanT_2015_ppp_intusd,MeanC_2015_ppp_intusd
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,64390,69030,64390,69030,79270.3,84982.6,1235.7,1324.7,4121.1,4418.1
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,138800,160300,138800,160300,170876.2,197344.8,2663.6,3076.2,8883.6,10259.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,165300,138800,165300,138800,203500.3,170876.2,3172.2,2663.6,10579.7,8883.6
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,167300,167300,167300,167300,205962.5,205962.5,3210.5,3210.5,10707.7,10707.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,165300,167300,165300,167300,203500.3,205962.5,3172.2,3210.5,10579.7,10707.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,138800,167300,138800,167300,170876.2,205962.5,2663.6,3210.5,8883.6,10707.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,172470,167300,172470,167300,212327.3,205962.5,3309.8,3210.5,11038.6,10707.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,165300,172470,165300,172470,203500.3,212327.3,3172.2,3309.8,10579.7,11038.6
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,176170,156300,176170,156300,216882.3,192420.4,3380.8,2999.4,11275.4,10003.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,176170,164590,176170,164590,216882.3,202626.2,3380.8,3158.5,11275.4,10534.2
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,156300,164590,156300,164590,192420.4,202626.2,2999.4,3158.5,10003.7,10534.2
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,138800,164590,138800,164590,170876.2,202626.2,2663.6,3158.5,8883.6,10534.2
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,160300,164590,160300,164590,197344.8,202626.2,3076.2,3158.5,10259.7,10534.2
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,167300,164590,167300,164590,205962.5,202626.2,3210.5,3158.5,10707.7,10534.2
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,138800,156300,138800,156300,170876.2,192420.4,2663.6,2999.4,8883.6,10003.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,165300,164590,165300,164590,203500.3,202626.2,3172.2,3158.5,10579.7,10534.2
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,152420,164590,152420,164590,187643.8,202626.2,2925,3158.5,9755.3,10534.2
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,159450,156300,159450,156300,196298.4,192420.4,3059.9,2999.4,10205.3,10003.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,94490,156300,94490,156300,116326.3,192420.4,1813.3,2999.4,6047.6,10003.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,79300,94490,79300,94490,97626,116326.3,1521.8,1813.3,5075.4,6047.6
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,104800,79300,104800,79300,129019,97626,2011.1,1521.8,6707.5,5075.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,97550,97550,97550,97550,120093.5,120093.5,1872,1872,6243.5,6243.5
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,97460,97550,97460,97550,119982.7,120093.5,1870.3,1872,6237.7,6243.5
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,73770,97500,73770,97500,90818,120031.9,1415.7,1871.1,4721.5,6240.3
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,108100,97500,108100,97500,133081.6,120031.9,2074.5,1871.1,6918.7,6240.3
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,97460,108100,97460,108100,119982.7,133081.6,1870.3,2074.5,6237.7,6918.7
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,10610,87270,10610,87270,13061.9,107437.8,203.6,1674.7,679.1,5585.5
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,10610,89190,10610,89190,13061.9,109801.5,203.6,1711.6,679.1,5708.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,87270,89190,87270,89190,107437.8,109801.5,1674.7,1711.6,5585.5,5708.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,79300,89190,79300,89190,97626,109801.5,1521.8,1711.6,5075.4,5708.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,94490,89190,94490,89190,116326.3,109801.5,1813.3,1711.6,6047.6,5708.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,97550,89190,97550,89190,120093.5,109801.5,1872,1711.6,6243.5,5708.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,73770,87270,73770,87270,90818,107437.8,1415.7,1674.7,4721.5,5585.5
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,104800,89190,104800,89190,129019,109801.5,2011.1,1711.6,6707.5,5708.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,108100,89190,108100,89190,133081.6,109801.5,2074.5,1711.6,6918.7,5708.4
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,104800,87270,104800,87270,129019,107437.8,2011.1,1674.7,6707.5,5585.5
6141743,India,"Punjab Agricultural University, Ludhiana",2010,2013,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,108100,87270,108100,87270,133081.6,107437.8,2074.5,1674.7,6918.7,5585.5
6133761,India,"CCS Haryana Agricultural University, Regional Research Station, Karnal",2012,2012,All Nbs,Gross Revenue,USD/ha,53.4,64.2,119.2,146.8,19.2,2473,2448,132150.3,130814.3,162689.8,161045.1,2536,2510.4,8458,8372.5
6133761,India,"CCS Haryana Agricultural University, Regional Research Station, Karnal",2012,2012,All Nbs,Gross Revenue,USD/ha,53.4,64.2,119.2,146.8,19.2,2479,2448,132470.9,130814.3,163084.5,161045.1,2542.2,2510.4,8478.5,8372.5
6133761,India,"CCS Haryana Agricultural University, Regional Research Station, Karnal",2012,2012,All Nbs,Gross Revenue,USD/ha,53.4,64.2,119.2,146.8,19.2,2473,2479,132150.3,132470.9,162689.8,163084.5,2536,2542.2,8458,8478.5
6133761,India,"CCS Haryana Agricultural University, Regional Research Station, Karnal",2012,2012,All Nbs,Gross Revenue,USD/ha,53.4,64.2,119.2,146.8,19.2,2351,2431,125630.9,129905.9,154663.9,159926.8,2410.9,2492.9,8040.8,8314.4
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,69028,75401,69028,75401,84980.2,92825.9,1324.7,1447,4418,4825.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,70031,69028,70031,69028,86214.9,84980.2,1343.9,1324.7,4482.2,4418
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,70031,75401,70031,75401,86214.9,92825.9,1343.9,1447,4482.2,4825.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,69028,75401,69028,75401,84980.2,92825.9,1324.7,1447,4418,4825.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,70031,75401,70031,75401,86214.9,92825.9,1343.9,1447,4482.2,4825.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,70031,69028,70031,69028,86214.9,84980.2,1343.9,1324.7,4482.2,4418
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,71028,77401,71028,77401,87442.4,95288.1,1363.1,1485.4,4546,4953.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,72031,77401,72031,77401,88677.1,95288.1,1382.3,1485.4,4610.2,4953.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,71028,77401,71028,77401,87442.4,95288.1,1363.1,1485.4,4546,4953.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,72031,77401,72031,77401,88677.1,95288.1,1382.3,1485.4,4610.2,4953.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,72031,71028,72031,71028,88677.1,87442.4,1382.3,1363.1,4610.2,4546
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,72031,71028,72031,71028,88677.1,87442.4,1382.3,1363.1,4610.2,4546
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,77401,75401,77401,75401,95288.1,92825.9,1485.4,1447,4953.9,4825.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,71028,69028,71028,69028,87442.4,84980.2,1363.1,1324.7,4546,4418
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,72031,70031,72031,70031,88677.1,86214.9,1382.3,1343.9,4610.2,4482.2
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,77401,75401,77401,75401,95288.1,92825.9,1485.4,1447,4953.9,4825.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,71028,69028,71028,69028,87442.4,84980.2,1363.1,1324.7,4546,4418
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Cost,INR/ha,1,64.2,119.2,146.8,19.2,72031,70031,72031,70031,88677.1,86214.9,1382.3,1343.9,4610.2,4482.2
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,153020,157115,153020,157115,188382.4,193423.8,2936.5,3015.1,9793.7,10055.8
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,165805,153020,165805,153020,204122,188382.4,3181.9,2936.5,10612,9793.7
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,165805,157115,165805,157115,204122,193423.8,3181.9,3015.1,10612,10055.8
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,152405,162485,152405,162485,187625.3,200034.8,2924.7,3118.1,9754.4,10399.5
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,169200,162485,169200,162485,208301.6,200034.8,3247,3118.1,10829.3,10399.5
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,169200,152405,169200,152405,208301.6,187625.3,3247,2924.7,10829.3,9754.4
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,159190,168795,159190,168795,195978.3,207803,3054.9,3239.2,10188.6,10803.4
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,176245,168795,176245,168795,216974.7,207803,3382.2,3239.2,11280.2,10803.4
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,159600,167335,159600,167335,196483.1,206005.6,3062.8,3211.2,10214.9,10709.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,177820,167335,177820,167335,218913.6,206005.6,3412.4,3211.2,11381,10709.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,176245,159190,176245,159190,216974.7,195978.3,3382.2,3054.9,11280.2,10188.6
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,177820,159600,177820,159600,218913.6,196483.1,3412.4,3062.8,11381,10214.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,168795,157115,168795,157115,207803,193423.8,3239.2,3015.1,10803.4,10055.8
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,159190,153020,159190,153020,195978.3,188382.4,3054.9,2936.5,10188.6,9793.7
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,176245,165805,176245,165805,216974.7,204122,3382.2,3181.9,11280.2,10612
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,167335,162485,167335,162485,206005.6,200034.8,3211.2,3118.1,10709.9,10399.5
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,159600,152405,159600,152405,196483.1,187625.3,3062.8,2924.7,10214.9,9754.4
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Gross Revenue,INR/ha,1,64.2,119.2,146.8,19.2,177820,169200,177820,169200,218913.6,208301.6,3412.4,3247,11381,10829.3
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,83992,81714,83992,81714,103402.3,100597.9,1611.8,1568.1,5375.7,5229.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,95774,83992,95774,83992,117907.1,103402.3,1837.9,1611.8,6129.8,5375.7
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,95774,81714,95774,81714,117907.1,100597.9,1837.9,1568.1,6129.8,5229.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,83377,87084,83377,87084,102645.2,107208.8,1600,1671.2,5336.4,5573.6
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,99169,87084,99169,87084,122086.6,107208.8,1903.1,1671.2,6347.1,5573.6
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,99169,83377,99169,83377,122086.6,102645.2,1903.1,1600,6347.1,5336.4
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,88162,91394,88162,91394,108536,112514.9,1691.9,1753.9,5642.6,5849.5
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,104214,91394,104214,91394,128297.5,112514.9,1999.9,1753.9,6670,5849.5
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,88572,89934,88572,89934,109040.7,110717.5,1699.7,1725.9,5668.9,5756
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,105789,89934,105789,89934,130236.5,110717.5,2030.1,1725.9,6770.8,5756
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,104214,88162,104214,88162,128297.5,108536,1999.9,1691.9,6670,5642.6
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,105789,88572,105789,88572,130236.5,109040.7,2030.1,1699.7,6770.8,5668.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,91394,81714,91394,81714,112514.9,100597.9,1753.9,1568.1,5849.5,5229.9
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,88162,83992,88162,83992,108536,103402.3,1691.9,1611.8,5642.6,5375.7
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,104214,95774,104214,95774,128297.5,117907.1,1999.9,1837.9,6670,6129.8
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,89934,87084,89934,87084,110717.5,107208.8,1725.9,1671.2,5756,5573.6
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,88572,83377,88572,83377,109040.7,102645.2,1699.7,1600,5668.9,5336.4
6137001,India,"Punjab Agricultural University, Ludhiana",2011,2014,All Nbs,Profit,INR/ha,1,64.2,119.2,146.8,19.2,105789,99169,105789,99169,130236.5,122086.6,2030.1,1903.1,6770.8,6347.1
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,597.3,597.3,31918.1,31918.1,39294.2,39294.2,612.5,612.5,2042.8,2042.8
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,597.3,33350.2,31918.1,41057.3,39294.2,640,612.5,2134.5,2042.8
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,597.3,33350.2,31918.1,41057.3,39294.2,640,612.5,2134.5,2042.8
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,597.3,33350.2,31918.1,41057.3,39294.2,640,612.5,2134.5,2042.8
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,624.1,33350.2,33350.2,41057.3,41057.3,640,640,2134.5,2134.5
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,826.3,597.3,44155.2,31918.1,54359.3,39294.2,847.4,612.5,2826.1,2042.8
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,826.3,597.3,44155.2,31918.1,54359.3,39294.2,847.4,612.5,2826.1,2042.8
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,597.3,879.8,31918.1,47014.1,39294.2,57878.9,612.5,902.2,2042.8,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,879.8,33350.2,47014.1,41057.3,57878.9,640,902.2,2134.5,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,879.8,33350.2,47014.1,41057.3,57878.9,640,902.2,2134.5,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,826.3,879.8,44155.2,47014.1,54359.3,57878.9,847.4,902.2,2826.1,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,826.3,879.8,44155.2,47014.1,54359.3,57878.9,847.4,902.2,2826.1,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,597.3,879.8,31918.1,47014.1,39294.2,57878.9,612.5,902.2,2042.8,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,879.8,33350.2,47014.1,41057.3,57878.9,640,902.2,2134.5,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,624.1,879.8,33350.2,47014.1,41057.3,57878.9,640,902.2,2134.5,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,826.3,879.8,44155.2,47014.1,54359.3,57878.9,847.4,902.2,2826.1,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Cost,USD/ha,53.4,64.2,119.2,146.8,19.2,826.3,879.8,44155.2,47014.1,54359.3,57878.9,847.4,902.2,2826.1,3009
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,337.8,313,18051.1,16725.9,22222.6,20591.1,346.4,321,1155.3,1070.5
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,366.4,313,19579.4,16725.9,24104.1,20591.1,375.7,321,1253.1,1070.5
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,377.9,313,20193.9,16725.9,24860.7,20591.1,387.5,321,1292.5,1070.5
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,377.9,337.8,20193.9,18051.1,24860.7,22222.6,387.5,346.4,1292.5,1155.3
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,377.9,366.4,20193.9,19579.4,24860.7,24104.1,387.5,375.7,1292.5,1253.1
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,1005.7,313,53741.8,16725.9,66161.4,20591.1,1031.3,321,3439.6,1070.5
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,1114.5,313,59555.8,16725.9,73319,20591.1,1142.9,321,3811.7,1070.5
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,313,448.5,16725.9,23966.6,20591.1,29505.2,321,459.9,1070.5,1533.9
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,366.4,448.5,19579.4,23966.6,24104.1,29505.2,375.7,459.9,1253.1,1533.9
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,377.9,448.5,20193.9,23966.6,24860.7,29505.2,387.5,459.9,1292.5,1533.9
6135613,India,"ICAR, New Dehli",2012,2012,All Nbs,Profit,USD/ha,53.4,64.2,119.2,146.8,19.2,1005.7,448.5,53741.8,23966.6,66161.4,29505.2,1031.3,459.9,3439.6,1533.9
