PrName,Out.SubInd,N.Obs,N.Studies,vote_mean,variable,value,direction
IPM,Gross Profit,5,2,-0.416666666666667,negative,2,negative
Cover Crops+IPM+Residue/Mulch,Gross Profit,1,1,-1,negative,1,negative
IPM,Gross Revenue,6,3,0.0476190476190476,negative,1,negative
Cover Crops+IPM+Residue/Mulch,Gross Revenue,1,1,-1,negative,1,negative
IPM,Variable Cost,5,2,1.04166666666667,negative,1,negative
Cover Crops+IPM+Residue/Mulch,Variable Cost,1,1,1,negative,0,negative
IPM,Benefit Cost Ratio (GPVC),7,2,-1.083875,negative,2,negative
Cover Crops+IPM+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,-1,negative,2,negative
Biochar,Variable Cost,91,10,0.770161290322581,negative,0,negative
Agroforestry+Organic Fert,Gross Profit,1,1,-1,negative,1,negative
Agroforestry,Variable Cost,20,5,-0.701754385964912,negative,1,negative
Agroforestry+Organic Fert,Variable Cost,1,1,-1,negative,1,negative
Agroforestry+Reduced Fert,Gross Profit,3,2,-1,negative,3,negative
Agroforestry+Reduced Fert,Variable Cost,3,2,-0.625,negative,1,negative
Cover Crops+Residue/Mulch,Total Cost (Unconfirmed),8,1,0,negative,2,negative
Cover Crops+Residue/Mulch,Gross Revenue,9,2,0.4375,negative,0,negative
Cover Crops+Residue/Mulch,Net Profit,9,2,1.5,negative,0,negative
Reduced Irrigation,Variable Cost,51,13,0.134090909090909,negative,4,negative
Reduced Irrigation,Benefit Cost Ratio (GPVC),68,13,0.101136363636364,negative,10,negative
Residue/Mulch,Benefit Cost Ratio (GPVC),168,31,0.19210980963481,negative,30,negative
"",Gross Profit,12,3,0.500333333333333,negative,0,negative
"",Variable Cost,9,2,-0.666666666666667,negative,2,negative
"",Gross Revenue,9,2,0.25,negative,0,negative
Reduced Fert+Residue/Mulch,Gross Profit,53,4,-0.245025793650794,negative,10,negative
Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,18,1,0.333444444444444,negative,4,negative
Residue/Mulch,Present Value of Benefit,2,1,2,negative,0,negative
Residue/Mulch,Present Value of Cost,2,1,0,negative,0,negative
Residue/Mulch,Net Present Value,2,1,2,negative,0,negative
Residue/Mulch,Return on Investment,2,1,2,negative,0,negative
Reduced Tillage,Total Cost,42,7,-0.156,negative,5,negative
Agroforestry,Total Cost,12,3,0.80952380952381,negative,0,negative
Residue/Mulch,Total Cost,10,5,0.444444444444444,negative,0,negative
Cover Crops+Residue/Mulch,Total Cost,9,2,0,negative,2,negative
Cover Crops,Total Cost,9,3,0.313380281690141,negative,0,negative
Cover Crops,Gross Revenue,33,7,0.705585980284775,negative,3,negative
Residue/Mulch,Net Profit,12,5,0.605263157894737,negative,0,negative
Cover Crops,Net Profit,5,2,-0.25,negative,3,negative
Reduced Fert+Reduced Irrigation,Variable Cost,9,1,0.333333333333333,negative,0,negative
Reduced Fert+Reduced Irrigation,Gross Profit,9,1,-0.666666666666667,negative,6,negative
Reduced Tillage,Benefit Cost Ratio (GPVC),197,40,0.768575320512821,negative,33,negative
Reduced Fert+Reduced Irrigation,Benefit Cost Ratio (GPVC),18,1,0.611166666666667,negative,6,negative
Reduced Fert,Benefit Cost Ratio (GPVC),227,31,0.433858250522037,negative,38,negative
Rotation,Total Cost (Unconfirmed),2,1,2,negative,0,negative
Reduced Tillage+Residue/Mulch,Total Cost,4,3,-0.363636363636364,negative,1,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Total Cost,2,1,-1,negative,2,negative
Reduced Irrigation+Reduced Tillage,Total Cost,2,1,0,negative,0,negative
Reduced Fert,Benefit Cost Ratio (Unspecified),8,2,-0.227272727272727,negative,5,negative
Organic Fert,Benefit Cost Ratio (Unspecified),6,3,0,negative,0,negative
Residue/Mulch,Benefit Cost Ratio (NPTC),14,4,0.6,negative,1,negative
Organic Fert,Total Cost (Unconfirmed),2,2,1,negative,0,negative
Organic Fert,Net Profit (Unconfirmed),1,1,0,negative,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Total Cost,4,1,0.25,negative,1,negative
Reduced Tillage+Residue/Mulch+Rotation,Gross Revenue,4,1,1.75,negative,0,negative
Reduced Tillage+Residue/Mulch+Rotation,Net Profit,4,1,2,negative,0,negative
Reduced Fert,Total Cost (Unconfirmed),26,2,-0.725,negative,15,negative
Reduced Fert,Net Profit,74,6,-0.683333333333333,negative,43,negative
Reduced Fert,Benefit Cost Ratio (NPTC),94,6,0.465277777777778,negative,25,negative
Rotation,Net Profit,4,1,2,negative,0,negative
Reduced Fert+Organic Fert,Total Cost (Unconfirmed),3,1,0.666666666666667,negative,0,negative
Cover Crops+Reduced Fert,Total Cost (Unconfirmed),1,1,0,negative,0,negative
Reduced Irrigation+Reduced Tillage+Rotation,Gross Profit,2,1,2,negative,0,negative
Reduced Irrigation+Rotation,Gross Profit,4,1,0.5,negative,0,negative
Reduced Fert+Reduced Tillage,Gross Revenue,38,2,0.111111111111111,negative,5,negative
Reduced Fert+Reduced Tillage,Variable Cost,38,2,-0.416666666666667,negative,10,negative
Intercropping+Rotation,Variable Cost,8,4,0.764705882352941,negative,1,negative
Biochar+Reduced Fert,Variable Cost,19,3,-0.527777777777778,negative,12,negative
Biochar+Reduced Fert,Total Cost (Unconfirmed),6,1,-1,negative,6,negative
"",Total Cost (Unconfirmed),6,1,0,negative,0,negative
Biochar,Total Cost (Unconfirmed),9,1,0,negative,0,negative
Biochar+Reduced Fert,Net Profit,18,2,0.625,negative,4,negative
"",Net Profit,6,1,1.33333333333333,negative,0,negative
Biochar,Net Profit,45,4,0.75,negative,8,negative
Reduced Tillage,Total Cost (Unconfirmed),2,1,0,negative,0,negative
Cover Crops,Net Profit (Unconfirmed),1,1,-1,negative,1,negative
Residue/Mulch+Rotation,Net Profit (Unconfirmed),1,1,2,negative,0,negative
Agroforestry+Intercropping+Reduced Tillage,Gross Revenue,2,1,1.5,negative,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,negative,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,negative,0,negative
Agroforestry+Reduced Tillage,Gross Revenue,2,1,-0.5,negative,1,negative
Agroforestry+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-1,negative,2,negative
Agroforestry+Reduced Fert,Gross Revenue,2,1,-1,negative,2,negative
Intercropping+Reduced Tillage,Variable Cost,6,2,0.625,negative,1,negative
Agroforestry+Intercropping+Reduced Tillage,Variable Cost,2,1,1,negative,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,negative,0,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,negative,0,negative
Agroforestry+Reduced Tillage,Variable Cost,2,1,-1,negative,2,negative
Agroforestry+Reduced Fert+Reduced Tillage,Variable Cost,2,1,-1,negative,2,negative
Intercropping+Reduced Tillage,Gross Profit,6,2,1.375,negative,0,negative
Agroforestry+Intercropping+Reduced Tillage,Gross Profit,2,1,1.5,negative,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,negative,1,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,negative,1,negative
Agroforestry+Reduced Tillage,Gross Profit,2,1,0,negative,1,negative
Agroforestry+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1.5,negative,1,negative
Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,13,3,0.321428571428571,negative,2,negative
Organic Fert+Residue/Mulch,Gross Revenue,1,1,1,negative,0,negative
Organic Fert+Reduced Tillage,Gross Revenue,7,2,0.571428571428571,negative,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,negative,0,negative
Organic Fert+Residue/Mulch,Variable Cost,1,1,1,negative,0,negative
Organic Fert+Reduced Tillage,Variable Cost,7,2,0,negative,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,1,negative,0,negative
Organic Fert,Total Cost,19,3,0.45,negative,0,negative
Organic Fert+Residue/Mulch,Total Cost,1,1,1,negative,0,negative
Organic Fert+Reduced Tillage,Total Cost,1,1,0,negative,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Total Cost,1,1,0,negative,0,negative
Organic Fert,Net Profit,19,4,0.4,negative,1,negative
Organic Fert+Residue/Mulch,Net Profit,1,1,1,negative,0,negative
Organic Fert+Reduced Tillage,Net Profit,1,1,1,negative,0,negative
Reduced Tillage+Residue/Mulch,Net Profit,5,3,0.166666666666667,negative,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,2,negative,0,negative
Controlled Release Fert,Gross Revenue,4,1,0,negative,0,negative
Controlled Release Fert+Reduced Fert,Gross Revenue,2,1,0,negative,0,negative
Controlled Release Fert,Variable Cost,4,1,0,negative,0,negative
Controlled Release Fert+Reduced Fert,Variable Cost,2,1,0,negative,0,negative
Controlled Release Fert,Net Profit,4,1,0.5,negative,0,negative
Reduced Fert,Total Cost,74,6,-0.2675,negative,28,negative
Biochar+Reduced Fert,Total Cost,18,2,-0.541666666666667,negative,9,negative
Controlled Release Fert+Reduced Fert,Net Profit,2,1,0,negative,0,negative
Agroforestry,Net Present Value,53,3,-0.286981481481482,negative,1,negative
Intercropping,Benefit Cost Ratio (Unspecified),20,1,0.6,negative,4,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,0,negative,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Variable Cost,5,2,-0.5,negative,4,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,negative,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,5,2,0.125,negative,3,negative
Cover Crops+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,0,negative,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),6,2,0.75,negative,0,negative
Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),61,12,0.218796666666667,negative,9,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Gross Revenue,1,1,2,negative,0,negative
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Net Profit (Unconfirmed),7,1,1.42871428571429,negative,1,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),75,19,0.3589921875,negative,16,negative
Cover Crops+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-0.5,negative,1,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,negative,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Variable Cost,2,1,0,negative,1,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,-1,negative,1,negative
Cover Crops+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1,negative,2,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,negative,0,negative
Cover Crops+Reduced Tillage,Gross Revenue,1,1,-1,negative,1,negative
Cover Crops+Reduced Tillage,Variable Cost,1,1,0,negative,0,negative
Cover Crops+Reduced Tillage,Gross Profit,1,1,-1,negative,1,negative
Agroforestry,Benefit Cost Ratio (GPVC),23,5,0.76780701754386,negative,1,negative
Reduced Erosion+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,0.375,negative,0,negative
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,-0.25,negative,1,negative
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,0,negative,0,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (NPTC),4,2,1.75,negative,0,negative
Reduced Tillage+Rotation,Net Present Value,2,1,2,negative,0,negative
Reduced Tillage+Rotation,Internal Rate of Return,2,1,2,negative,0,negative
Intercropping+Reduced Tillage,Net Present Value,3,1,1.66666666666667,negative,0,negative
Intercropping+Reduced Tillage,Internal Rate of Return,3,1,1.66666666666667,negative,0,negative
Intercropping+Reduced Tillage,Payback Period,3,1,2,negative,0,negative
Reduced Tillage+Rotation,Payback Period,2,1,2,negative,0,negative
Intercropping+Reduced Tillage+Rotation,Net Present Value,1,1,1.001,negative,0,negative
Rotation,Net Present Value,2,1,1.5005,negative,0,negative
Intercropping+Reduced Tillage+Rotation,Internal Rate of Return,1,1,2,negative,0,negative
Rotation,Internal Rate of Return,2,1,2,negative,0,negative
Intercropping+Reduced Tillage+Rotation,Payback Period,1,1,2,negative,0,negative
Rotation,Payback Period,2,1,2,negative,0,negative
Intercropping+Organic Fert+Reduced Tillage,Net Present Value,1,1,2,negative,0,negative
Intercropping+Organic Fert+Reduced Tillage,Internal Rate of Return,1,1,2,negative,0,negative
Intercropping+Organic Fert+Reduced Tillage,Payback Period,1,1,2,negative,0,negative
Rotation,Variable Cost,31,10,1.71481481481481,negative,1,negative
Residue/Mulch+Rotation,Gross Revenue,2,1,0,negative,0,negative
Residue/Mulch+Rotation,Gross Profit,6,2,1.25,negative,0,negative
Rotation,Benefit Cost Ratio (GPVC),33,10,0.852592592592593,negative,8,negative
Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),8,2,1.125,negative,0,negative
Residue/Mulch+Rotation,Variable Cost,6,2,0.5,negative,0,negative
IPM,Total Cost (Unconfirmed),1,1,1,negative,0,negative
Reduced Tillage,Fixed Cost,4,1,0,negative,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Variable Cost,4,1,0.25,negative,1,negative
Intercropping+Reduced Tillage+Residue/Mulch,Gross Revenue,4,1,1.5,negative,0,negative
Intercropping+Reduced Tillage+Residue/Mulch,Gross Profit,10,2,0.424242424242424,negative,2,negative
Cover Crops,Variable Cost,29,7,0.71566265060241,negative,0,negative
Cover Crops,Gross Profit,25,7,0.172289156626506,negative,3,negative
Cover Crops,Benefit Cost Ratio (GPVC),34,7,-0.667457831325301,negative,7,negative
Intercropping,Total Cost (Unconfirmed),12,2,0.4,negative,0,negative
Intercropping,Net Profit (Unconfirmed),12,2,1.56666666666667,negative,0,negative
Intercropping,Benefit Cost Ratio (NPTC),9,2,0.5,negative,0,negative
Cover Crops,Return on Investment,2,1,1,negative,0,negative
Reduced Fert,Net Present Value,6,1,-0.499666666666667,negative,3,negative
Intercropping,Net Present Value,1,1,1.001,negative,0,negative
"",Net Present Value,1,1,2,negative,0,negative
Reduced Irrigation,Benefit Cost Ratio (Unspecified),2,1,-0.5,negative,1,negative
Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,5,1,0,negative,0,negative
Reduced Fert,Marginal Rate of Return,4,2,1.23809523809524,negative,1,negative
Residue/Mulch,Return to Labour,2,1,-0.5005,negative,0,negative
Organic Fert,Return to Labour,2,1,-1.0005,negative,1,negative
Reduced Fert,Return to Labour,4,1,0.5,negative,1,negative
Reduced Fert+Intercropping,Gross Revenue,2,1,2,negative,0,negative
Reduced Fert+Intercropping,Variable Cost,2,1,-1,negative,2,negative
Reduced Fert+Intercropping,Gross Profit,2,1,0.5,negative,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Revenue,8,1,-1.375,negative,5,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Profit,8,1,-1.75,negative,2,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Variable Cost,8,1,0,negative,0,negative
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),16,1,-0.6875,negative,5,negative
Residue/Mulch,Benefit Cost Ratio (Unspecified),3,1,-1.33333333333333,negative,2,negative
Reduced Tillage,Benefit Cost Ratio (Unspecified),4,1,-1.25,negative,3,negative
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (Unspecified),2,1,-2,negative,0,negative
Cover Crops+Residue/Mulch,Variable Cost,2,1,0,negative,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Variable Cost,4,1,-1,negative,4,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,8,1,0,negative,0,negative
Cover Crops+Residue/Mulch,Gross Profit,2,1,1,negative,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Gross Profit,4,1,-1,negative,4,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,8,1,2,negative,0,negative
Cover Crops+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,1,negative,0,negative
Cover Crops+Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),4,1,0.5,negative,0,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),17,4,1.27148571428571,negative,2,negative
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),8,1,2,negative,0,negative
Agroforestry,Present Value of Benefit,2,1,2,negative,0,negative
Agroforestry,Present Value of Cost,2,1,1,negative,0,negative
Reduced Fert+Residue/Mulch,Variable Cost,16,3,-0.5,negative,6,negative
Reduced Fert+Residue/Mulch,Gross Revenue,16,3,-0.391666666666667,negative,7,negative
Reduced Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),16,3,0.268571428571429,negative,2,negative
Reduced Erosion+Reduced Fert,Variable Cost,3,1,-0.333333333333333,negative,1,negative
Reduced Erosion+Reduced Fert,Gross Revenue,3,1,0.666666666666667,negative,0,negative
Reduced Erosion+Reduced Fert,Gross Profit,3,1,1,negative,0,negative
Reduced Erosion+Residue/Mulch,Variable Cost,6,1,1.33333333333333,negative,0,negative
Reduced Erosion+Residue/Mulch,Gross Profit,6,1,1,negative,0,negative
Reduced Erosion+Residue/Mulch,Benefit Cost Ratio (GPVC),12,1,0.25,negative,2,negative
Organic Fert,Marginal Rate of Return,6,1,0.667333333333333,negative,0,negative
Reduced Fert+Organic Fert,Marginal Rate of Return,5,1,0.4004,negative,0,negative
Organic Fert+Reduced Tillage,Gross Profit,7,2,0.571428571428571,negative,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Variable Cost,1,1,0,negative,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Gross Revenue,1,1,0,negative,0,negative
Reduced Fert+Organic Fert+Residue/Mulch,Gross Profit,1,1,0,negative,0,negative
Biochar+Organic Fert,Variable Cost,20,1,1.65,negative,0,negative
Biochar+Organic Fert,Gross Revenue,20,1,2,negative,0,negative
Biochar+Organic Fert,Net Profit,20,1,2,negative,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,2,1,negative,0,negative
Intercropping+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,1.5,negative,0,negative
Organic Fert+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,2,1,1.5,negative,0,negative
Intercropping+Organic Fert,Gross Profit,2,1,2,negative,0,negative
Organic Fert+Rotation,Gross Profit,2,1,2,negative,0,negative
Biochar,Benefit Cost Ratio (GPVC),83,10,0.109543010752688,negative,22,negative
Cover Crops,Internal Rate of Return,5,1,1.001,negative,0,negative
Cover Crops,Net Present Value,5,1,1.001,negative,0,negative
Controlled Release Fert+Reduced Tillage,Variable Cost,2,1,-0.5,negative,1,negative
Intercropping,Total Cost,3,1,0.666666666666667,negative,0,negative
Rotation,Total Cost,4,1,0.75,negative,0,negative
"",Total Cost,6,1,0,negative,0,negative
Controlled Release Fert,Total Cost,4,1,-0.5,negative,2,negative
Controlled Release Fert+Reduced Fert,Total Cost,2,1,-1,negative,2,negative
Biochar+Organic Fert,Total Cost,20,1,1.65,negative,0,negative
Organic Fert+Residue/Mulch,Gross Profit,1,1,1,negative,0,negative
Controlled Release Fert+Reduced Fert,Gross Profit,2,1,0,negative,0,negative
Biochar+Organic Fert,Gross Profit,20,1,2,negative,0,negative
Reduced Erosion+Reduced Tillage,Benefit Cost Ratio (GPVC),6,1,1.66683333333333,negative,0,negative
Intercropping+Rotation,Benefit Cost Ratio (GPVC),8,4,1.01176470588235,negative,0,negative
Intercropping,Benefit Cost Ratio (GPVC),94,9,0.972643010752688,negative,18,negative
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Benefit Cost Ratio (GPVC),2,1,-0.5,negative,1,negative
Agroforestry+Reduced Irrigation,Benefit Cost Ratio (GPVC),4,1,2,negative,0,negative
Controlled Release Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,negative,1,negative
Biochar+Reduced Fert,Benefit Cost Ratio (GPVC),19,3,-0.305888888888889,negative,7,negative
Agroforestry+Organic Fert,Benefit Cost Ratio (GPVC),1,1,1.001,negative,0,negative
Agroforestry+Reduced Fert,Benefit Cost Ratio (GPVC),3,2,1.1875,negative,0,negative
"",Benefit Cost Ratio (GPVC),9,2,-0.416666666666667,negative,3,negative
Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),38,2,0.861111111111111,negative,15,negative
Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),6,2,-0.375,negative,2,negative
Agroforestry+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,negative,0,negative
Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,negative,1,negative
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,negative,0,negative
Agroforestry+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,negative,1,negative
Agroforestry+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1.5,negative,0,negative
Cover Crops+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,negative,0,negative
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,1,negative,0,negative
